dof_index, displacement_x, displacement_y, div_u, curl_u
1204,0,8.03759e-29,0,0
1205,0,1.08163e-27,0,0
1206,0,5.6502e-28,0,0
1207,0,2.62187e-27,0,0
1208,0,1.35197e-27,0,0
1209,0,0,0,0
1210,0,0,0,0
1211,0,3.67663e-24,0,0
1212,0,6.57512e-25,0,0
1213,0,2.4246e-26,0,0
1214,0,6.3356e-27,0,0
1215,0,0,0,0
1216,0,0,0,0
1217,0,0,0,0
1218,0,0,0,0
1219,0,0,0,0
1220,0,0,0,0
1221,0,0,0,0
1222,0,0,0,0
1223,0,0,0,0
1224,0,0,0,0
1225,0,0,0,0
1226,0,0,0,0
1227,0,0,0,0
1228,0,0,0,0
1229,0,0,0,0
1230,0,0,0,0
1231,0,1.82806e-76,0,0
1232,0,-1.03059e-77,0,0
1233,0,0,0,0
1234,0,0,0,0
1235,0,0,0,0
1236,0,0,0,0
1237,0,4.5297e-77,0,0
1238,0,1.43656e-77,0,0
1239,0,1.13936e-76,0,0
1240,0,3.81196e-77,0,0
1241,0,4.28921e-75,0,0
1242,0,2.79467e-75,0,0
1243,0,2.4774e-77,0,0
1244,0,9.61991e-78,0,0
1245,0,2.73236e-79,0,0
1246,0,9.25098e-80,0,0
1247,0,0,0,0
1248,0,0,0,0
1249,0,0,0,0
1250,0,0,0,0
1251,0,0,0,0
1252,0,0,0,0
1253,0,0,0,0
1254,0,0,0,0
1255,0,0,0,0
1256,0,0,0,0
1257,0,0,0,0
1258,0,0,0,0
1259,0,0,0,0
1260,0,0,0,0
1261,0,0,0,0
1262,0,0,0,0
1263,0,6.64213e-32,0,0
1264,0,-6.218e-33,0,0
1265,0,0,0,0
1266,0,0,0,0
1267,0,9.41539e-93,0,0
1268,0,8.26971e-93,0,0
1269,0,4.46516e-93,0,0
1270,0,1.0695e-93,0,0
1271,0,-6.92513e-108,0,0
1272,0,3.52211e-107,0,0
1273,0,4.41511e-95,0,0
1274,0,4.31377e-95,0,0
1275,0,2.34766e-93,0,0
1276,0,1.01722e-93,0,0
1277,0,6.77664e-91,0,0
1278,0,-1.75792e-91,0,0
1279,0,0,0,0
1280,0,0,0,0
1281,0,2.10138e-93,0,0
1282,0,-1.18652e-93,0,0
1283,0,1.46132e-99,0,0
1284,0,7.84676e-100,0,0
1285,0,3.18748e-102,0,0
1286,0,1.47748e-102,0,0
1287,0,1.12616e-102,0,0
1288,0,2.66361e-103,0,0
1289,0,0,0,0
1290,0,0,0,0
1291,0,0,0,0
1292,0,0,0,0
1293,0,0,0,0
1294,0,0,0,0
1295,0,3.87994e-97,0,0
1296,0,1.85163e-97,0,0
1297,0,0,0,0
1298,0,0,0,0
1299,0,0,0,0
1300,0,0,0,0
1301,0,0,0,0
1302,0,0,0,0
1303,0,0,0,0
1304,0,0,0,0
1305,0,0,0,0
1306,0,0,0,0
1307,0,0,0,0
1308,0,0,0,0
1309,0,0,0,0
1310,0,0,0,0
1311,0,0,0,0
1312,0,0,0,0
1313,0,0,0,0
1314,0,0,0,0
1315,0,0,0,0
1316,0,0,0,0
1317,0,0,0,0
1318,0,0,0,0
1319,0,0,0,0
1320,0,0,0,0
1321,0,0,0,0
1322,0,0,0,0
1323,0,0,0,0
1324,0,0,0,0
1325,0,0,0,0
1326,0,0,0,0
1327,0,0,0,0
1328,0,0,0,0
1329,0,0,0,0
1330,0,0,0,0
1331,0,-1.3847e-45,0,0
1332,0,1.33129e-44,0,0
1333,0,2.80004e-23,0,0
1334,0,-6.1839e-24,0,0
1335,0,1.15549e-22,0,0
1336,0,-4.16396e-23,0,0
1337,0,5.80528e-24,0,0
1338,0,-2.5936e-24,0,0
1339,0,0,0,0
1340,0,0,0,0
1341,0,0,0,0
1342,0,0,0,0
1343,0,0,0,0
1344,0,0,0,0
1345,0,0,0,0
1346,0,0,0,0
1347,0,1.34745e-61,0,0
1348,0,-2.88953e-65,0,0
1349,0,4.47447e-63,0,0
1350,0,-1.47108e-63,0,0
1351,0,0,0,0
1352,0,0,0,0
1353,0,1.26031e-18,0,0
1354,0,-3.6083e-19,0,0
1355,0,0,0,0
1356,0,0,0,0
1357,0,0,0,0
1358,0,0,0,0
1359,0,0,0,0
1360,0,0,0,0
1361,0,0,0,0
1362,0,0,0,0
1363,0,-3.60669,0,0
1364,0,-1.06772,0,0
1365,0,0,0,0
1366,0,0,0,0
1367,0,0,0,0
1368,0,0,0,0
1369,0,0,0,0
1370,0,0,0,0
1371,0,0,0,0
1372,0,0,0,0
1373,0,0,0,0
1374,0,0,0,0
1375,0,0,0,0
1376,0,0,0,0
1377,0,0,0,0
1378,0,0,0,0
1379,0,0,0,0
1380,0,0,0,0
1381,0,0,0,0
1382,0,0,0,0
1383,0,2.07424e-29,0,0
1384,0,2.59398e-30,0,0
1385,0,0,0,0
1386,0,0,0,0
1387,0,1.14268e-94,0,0
1388,0,6.42004e-95,0,0
1389,0,0,0,0
1390,0,0,0,0
1391,0,0,0,0
1392,0,0,0,0
1393,0,0,0,0
1394,0,0,0,0
1395,0,0,0,0
1396,0,0,0,0
1397,0,0,0,0
1398,0,0,0,0
1399,0,0,0,0
1400,0,0,0,0
1401,0,0,0,0
1402,0,0,0,0
1403,0,0,0,0
1404,0,0,0,0
1405,0,0,0,0
1406,0,0,0,0
1407,0,0,0,0
1408,0,0,0,0
1409,0,0,0,0
1410,0,0,0,0
1411,0,4.84005e-25,0,0
1412,0,1.34903e-25,0,0
1413,0,2.64437e-26,0,0
1414,0,6.76626e-27,0,0
1415,0,0,0,0
1416,0,0,0,0
1417,0,0,0,0
1418,0,0,0,0
1419,0,0,0,0
1420,0,0,0,0
1421,0,1.44042e-22,0,0
1422,0,2.00875e-23,0,0
1423,0,0,0,0
1424,0,0,0,0
1425,0,0,0,0
1426,0,0,0,0
1427,0,1.37669e-23,0,0
1428,0,2.47887e-23,0,0
1429,0,1.13926e-24,0,0
1430,0,1.56683e-24,0,0
1431,0,1.34061e-94,0,0
1432,0,2.69898e-94,0,0
1433,0,3.60657e-95,0,0
1434,0,2.25233e-95,0,0
1435,0,1.13247e-23,0,0
1436,0,1.57496e-23,0,0
1437,0,0,0,0
1438,0,0,0,0
1439,0,0,0,0
1440,0,0,0,0
1441,0,0,0,0
1442,0,0,0,0
1443,0,6.1741e-25,0,0
1444,0,9.48309e-25,0,0
1445,0,0,0,0
1446,0,0,0,0
1447,0,0,0,0
1448,0,0,0,0
1449,0,1.40376e-68,0,0
1450,0,4.98974e-69,0,0
1451,0,4.99773e-68,0,0
1452,0,1.0866e-68,0,0
1453,0,5.13874e-70,0,0
1454,0,1.52939e-70,0,0
1455,0,3.49262e-69,0,0
1456,0,1.74325e-69,0,0
1457,0,9.98452e-70,0,0
1458,0,2.68181e-70,0,0
1459,0,7.01052e-68,0,0
1460,0,1.73359e-68,0,0
1461,0,5.73546e-19,0,0
1462,0,1.60087e-19,0,0
1463,0,1.84084e-68,0,0
1464,0,2.63821e-69,0,0
1465,0,-7.71231e-89,0,0
1466,0,5.85451e-88,0,0
1467,0,5.53555e-91,0,0
1468,0,1.29524e-90,0,0
1469,0,4.9966e-06,0,0
1470,0,5.31553e-06,0,0
1471,0,8.73581e-86,0,0
1472,0,1.69624e-85,0,0
1473,0,1.93366e-87,0,0
1474,0,5.51704e-87,0,0
1475,0,2.62335e-85,0,0
1476,0,7.48779e-85,0,0
1477,0,0,0,0
1478,0,0,0,0
1479,0,0,0,0
1480,0,0,0,0
1481,0,0,0,0
1482,0,0,0,0
1483,0,0,0,0
1484,0,0,0,0
1485,0,0,0,0
1486,0,0,0,0
1487,0,0,0,0
1488,0,0,0,0
1489,0,0,0,0
1490,0,0,0,0
1491,0,0,0,0
1492,0,0,0,0
1493,0,0,0,0
1494,0,0,0,0
1495,0,0,0,0
1496,0,0,0,0
1497,0,0,0,0
1498,0,0,0,0
1499,0,0,0,0
1500,0,0,0,0
1501,0,0,0,0
1502,0,0,0,0
1503,0,0,0,0
1504,0,0,0,0
1505,0,0,0,0
1506,0,0,0,0
1507,0,0,0,0
1508,0,0,0,0
1509,0,0,0,0
1510,0,0,0,0
1511,0,0,0,0
1512,0,0,0,0
1513,0,3.45108e-22,0,0
1514,0,5.08635e-23,0,0
1515,0,0,0,0
1516,0,0,0,0
1517,0,0,0,0
1518,0,0,0,0
1519,0,0,0,0
1520,0,0,0,0
1521,0,0,0,0
1522,0,0,0,0
1523,0,1.65929e-22,0,0
1524,0,3.94106e-23,0,0
1525,0,0,0,0
1526,0,0,0,0
1527,0,0,0,0
1528,0,0,0,0
1529,0,0,0,0
1530,0,0,0,0
1531,0,0,0,0
1532,0,0,0,0
1533,0,0,0,0
1534,0,0,0,0
1535,0,0,0,0
1536,0,0,0,0
1537,0,0,0,0
1538,0,0,0,0
1539,0,0,0,0
1540,0,0,0,0
1541,0,0,0,0
1542,0,0,0,0
1543,0,0,0,0
1544,0,0,0,0
1545,0,0,0,0
1546,0,0,0,0
1547,0,0,0,0
1548,0,0,0,0
1549,0,0,0,0
1550,0,0,0,0
1551,0,0,0,0
1552,0,0,0,0
1553,0,0,0,0
1554,0,0,0,0
1555,0,0,0,0
1556,0,0,0,0
1557,0,0,0,0
1558,0,0,0,0
1559,0,0,0,0
1560,0,0,0,0
1561,0,0,0,0
1562,0,0,0,0
1563,0,0,0,0
1564,0,0,0,0
1565,0,0,0,0
1566,0,0,0,0
1567,0,0,0,0
1568,0,0,0,0
1569,0,0,0,0
1570,0,0,0,0
1571,0,0,0,0
1572,0,0,0,0
1573,0,3.82534e-80,0,0
1574,0,8.25416e-79,0,0
1575,0,3.56166e-83,0,0
1576,0,6.49059e-81,0,0
1577,0,0,0,0
1578,0,0,0,0
1579,0,0,0,0
1580,0,0,0,0
1581,0,0,0,0
1582,0,0,0,0
1583,0,0,0,0
1584,0,0,0,0
1585,0,0,0,0
1586,0,0,0,0
1587,0,0,0,0
1588,0,0,0,0
1589,0,0,0,0
1590,0,0,0,0
1591,0,0,0,0
1592,0,0,0,0
1593,0,0,0,0
1594,0,0,0,0
1595,0,0,0,0
1596,0,0,0,0
1597,0,0.000212921,0,0
1598,0,0.000210976,0,0
1599,0,0,0,0
1600,0,0,0,0
1601,0,0,0,0
1602,0,0,0,0
1603,0,0,0,0
1604,0,0,0,0
1605,0,7.49698e-99,0,0
1606,0,2.55673e-96,0,0
1607,0,8.62811e-98,0,0
1608,0,4.94783e-98,0,0
1609,0,0,0,0
1610,0,0,0,0
1611,0,9.63247e-14,0,0
1612,0,4.1415e-14,0,0
1613,0,8.43583e-14,0,0
1614,0,4.8161e-14,0,0
1615,0,0,0,0
1616,0,0,0,0
1617,0,0.00630972,0,0
1618,0,0.0118302,0,0
1619,0,0.00175483,0,0
1620,0,0.00351533,0,0
1621,0,0,0,0
1622,0,0,0,0
1623,0,0,0,0
1624,0,0,0,0
1625,0,0,0,0
1626,0,0,0,0
1627,0,0,0,0
1628,0,0,0,0
1629,0,0,0,0
1630,0,0,0,0
1631,0,0,0,0
1632,0,0,0,0
1633,0,0,0,0
1634,0,0,0,0
1635,0,0,0,0
1636,0,0,0,0
1637,0,0,0,0
1638,0,0,0,0
1639,0,9.64306e-69,0,0
1640,0,-9.48091e-70,0,0
1641,0,8.18604e-67,0,0
1642,0,-1.67902e-67,0,0
1643,0,1.63161e-68,0,0
1644,0,-5.40306e-69,0,0
1645,0,1.64743e-66,0,0
1646,0,-3.86867e-67,0,0
1647,0,0,0,0
1648,0,0,0,0
1649,0,0,0,0
1650,0,0,0,0
1651,0,0,0,0
1652,0,0,0,0
1653,0,1.12606e-21,0,0
1654,0,2.22172e-22,0,0
1655,0,8.02126e-22,0,0
1656,0,2.14807e-22,0,0
1657,0,2.8122e-113,0,0
1658,0,-1.05817e-114,0,0
1659,0,0,0,0
1660,0,0,0,0
1661,0,0,0,0
1662,0,0,0,0
1663,0,7.95681e-23,0,0
1664,0,2.12932e-23,0,0
1665,0,0,0,0
1666,0,0,0,0
1667,0,3.1069e-107,0,0
1668,0,2.77283e-108,0,0
1669,0,5.81282e-111,0,0
1670,0,2.27195e-111,0,0
1671,0,5.38655e-109,0,0
1672,0,-1.66495e-109,0,0
1673,0,0,0,0
1674,0,0,0,0
1675,0,0,0,0
1676,0,0,0,0
1677,0,0,0,0
1678,0,0,0,0
1679,0,0,0,0
1680,0,0,0,0
1681,0,0,0,0
1682,0,0,0,0
1683,0,0,0,0
1684,0,0,0,0
1685,0,0,0,0
1686,0,0,0,0
1687,0,4.8861e-39,0,0
1688,0,6.96921e-39,0,0
1689,0,9.82033e-41,0,0
1690,0,2.83137e-40,0,0
1691,0,2.24043e-39,0,0
1692,0,9.15865e-39,0,0
1693,0,1.36686e-37,0,0
1694,0,1.78842e-37,0,0
1695,0,3.35018e-105,0,0
1696,0,2.07829e-104,0,0
1697,0,0,0,0
1698,0,0,0,0
1699,0,0,0,0
1700,0,0,0,0
1701,0,0,0,0
1702,0,0,0,0
1703,0,1.4349e-40,0,0
1704,0,2.43331e-40,0,0
1705,0,4.61514e-40,0,0
1706,0,1.0156e-39,0,0
1707,0,0,0,0
1708,0,0,0,0
1709,0,0,0,0
1710,0,0,0,0
1711,0,0,0,0
1712,0,0,0,0
1713,0,0,0,0
1714,0,0,0,0
1715,0,0,0,0
1716,0,0,0,0
1717,0,0,0,0
1718,0,0,0,0
1719,0,0,0,0
1720,0,0,0,0
1721,0,0,0,0
1722,0,0,0,0
1723,0,0,0,0
1724,0,0,0,0
1725,0,0,0,0
1726,0,0,0,0
1727,0,0,0,0
1728,0,0,0,0
1729,0,0,0,0
1730,0,0,0,0
1731,0,5.29221e-38,0,0
1732,0,-4.34926e-39,0,0
1733,0,2.05406e-38,0,0
1734,0,-2.24962e-39,0,0
1735,0,1.61356e-39,0,0
1736,0,-6.05588e-41,0,0
1737,0,0,0,0
1738,0,0,0,0
1739,0,0,0,0
1740,0,0,0,0
1741,0,2.61166e-97,0,0
1742,0,1.10471e-96,0,0
1743,0,0,0,0
1744,0,0,0,0
1745,0,0,0,0
1746,0,0,0,0
1747,0,8.85568e-95,0,0
1748,0,9.26521e-95,0,0
1749,0,1.1872e-97,0,0
1750,0,6.90887e-98,0,0
1751,0,0,0,0
1752,0,0,0,0
1753,0,0,0,0
1754,0,0,0,0
1755,0,4.03848e-94,0,0
1756,0,2.68121e-94,0,0
1757,0,6.20972e-92,0,0
1758,0,2.22062e-92,0,0
1759,0,1.47582e-91,0,0
1760,0,1.05429e-91,0,0
1761,0,0,0,0
1762,0,0,0,0
1763,0,0,0,0
1764,0,0,0,0
1765,0,0,0,0
1766,0,0,0,0
1767,0,0,0,0
1768,0,0,0,0
1769,0,0,0,0
1770,0,0,0,0
1771,0,0,0,0
1772,0,0,0,0
1773,0,6.64412e-07,0,0
1774,0,6.37874e-07,0,0
1775,0,0.0178651,0,0
1776,0,0.0385282,0,0
1777,0,0.0446873,0,0
1778,0,0.0955963,0,0
1779,0,0,0,0
1780,0,0,0,0
1781,0,0,0,0
1782,0,0,0,0
1783,0,0,0,0
1784,0,0,0,0
1785,0,0,0,0
1786,0,0,0,0
1787,0,0,0,0
1788,0,0,0,0
1789,0,0,0,0
1790,0,0,0,0
1791,0,0,0,0
1792,0,0,0,0
1793,0,0,0,0
1794,0,0,0,0
1795,0,0,0,0
1796,0,0,0,0
1797,0,0,0,0
1798,0,0,0,0
1799,0,0,0,0
1800,0,0,0,0
1801,0,0,0,0
1802,0,0,0,0
1803,0,0,0,0
1804,0,0,0,0
1805,0,0,0,0
1806,0,0,0,0
1807,0,0,0,0
1808,0,0,0,0
1809,0,0,0,0
1810,0,0,0,0
1811,0,0.164655,0,0
1812,0,0.296817,0,0
1813,0,0.0807034,0,0
1814,0,0.13856,0,0
1815,0,0.0843216,0,0
1816,0,0.153594,0,0
1817,0,0,0,0
1818,0,0,0,0
1819,0,0,0,0
1820,0,0,0,0
1821,0,0,0,0
1822,0,0,0,0
1823,0,0,0,0
1824,0,0,0,0
1825,0,0,0,0
1826,0,0,0,0
1827,0,0,0,0
1828,0,0,0,0
1829,0,0,0,0
1830,0,0,0,0
1831,0,0,0,0
1832,0,0,0,0
1833,0,0,0,0
1834,0,0,0,0
1835,0,1.95411,0,0
1836,0,1.12727,0,0
1837,0,1.12976e-24,0,0
1838,0,9.05915e-25,0,0
1839,0,1.72003e-24,0,0
1840,0,1.66123e-24,0,0
1841,0,1.70072e-23,0,0
1842,0,1.77546e-23,0,0
1843,0,0,0,0
1844,0,0,0,0
1845,0,0,0,0
1846,0,0,0,0
1847,0,0,0,0
1848,0,0,0,0
1849,0,0,0,0
1850,0,0,0,0
1851,0,0,0,0
1852,0,0,0,0
1853,0,0,0,0
1854,0,0,0,0
1855,0,0,0,0
1856,0,0,0,0
1857,0,6.92602e-24,0,0
1858,0,6.32627e-24,0,0
1859,0,0,0,0
1860,0,0,0,0
1861,0,4.456e-24,0,0
1862,0,4.03367e-24,0,0
1863,0,2.02661e-25,0,0
1864,0,2.1593e-25,0,0
1865,0,0,0,0
1866,0,0,0,0
1867,0,0,0,0
1868,0,0,0,0
1869,0,0,0,0
1870,0,0,0,0
1871,0,0,0,0
1872,0,0,0,0
1873,0,0,0,0
1874,0,0,0,0
1875,0,0,0,0
1876,0,0,0,0
1877,0,0,0,0
1878,0,0,0,0
1879,0,0,0,0
1880,0,0,0,0
1881,0,1.18142,0,0
1882,0,0.744777,0,0
1883,0,0,0,0
1884,0,0,0,0
1885,0,0,0,0
1886,0,0,0,0
1887,0,0,0,0
1888,0,0,0,0
1889,0,0,0,0
1890,0,0,0,0
1891,0,0,0,0
1892,0,0,0,0
1893,0,6.56964e-22,0,0
1894,0,1.31975e-22,0,0
1895,0,0,0,0
1896,0,0,0,0
1897,0,0,0,0
1898,0,0,0,0
1899,0,0,0,0
1900,0,0,0,0
1901,0,0,0,0
1902,0,0,0,0
1903,0,0,0,0
1904,0,0,0,0
1905,0,0,0,0
1906,0,0,0,0
1907,0,0,0,0
1908,0,0,0,0
1909,0,0,0,0
1910,0,0,0,0
1911,0,0,0,0
1912,0,0,0,0
1913,0,8.04031e-08,0,0
1914,0,9.35855e-08,0,0
1915,0,0,0,0
1916,0,0,0,0
1917,0,5.75874e-08,0,0
1918,0,5.99544e-09,0,0
1919,0,0,0,0
1920,0,0,0,0
1921,0,0,0,0
1922,0,0,0,0
1923,0,0,0,0
1924,0,0,0,0
1925,0,0,0,0
1926,0,0,0,0
1927,0,0,0,0
1928,0,0,0,0
1929,0,0,0,0
1930,0,0,0,0
1931,0,0,0,0
1932,0,0,0,0
1933,0,0,0,0
1934,0,0,0,0
1935,0,0,0,0
1936,0,0,0,0
1937,0,0,0,0
1938,0,0,0,0
1939,0,0,0,0
1940,0,0,0,0
1941,0,0,0,0
1942,0,0,0,0
1943,0,0,0,0
1944,0,0,0,0
1945,0,0,0,0
1946,0,0,0,0
1947,0,0,0,0
1948,0,0,0,0
1949,0,0,0,0
1950,0,0,0,0
1951,0,4.37377e-97,0,0
1952,0,1.31989e-97,0,0
1953,0,5.47756e-98,0,0
1954,0,4.21929e-98,0,0
1955,0,2.08611e-99,0,0
1956,0,6.4253e-100,0,0
1957,0,1.34757e-100,0,0
1958,0,8.24901e-101,0,0
1959,0,0,0,0
1960,0,0,0,0
1961,0,0,0,0
1962,0,0,0,0
1963,0,0,0,0
1964,0,0,0,0
1965,0,2.64737e-95,0,0
1966,0,8.29114e-96,0,0
1967,0,8.88503e-95,0,0
1968,0,3.85899e-95,0,0
1969,0,5.41412e-93,0,0
1970,0,2.11243e-93,0,0
1971,0,0,0,0
1972,0,0,0,0
1973,0,0,0,0
1974,0,0,0,0
1975,0,0,0,0
1976,0,0,0,0
1977,0,0,0,0
1978,0,0,0,0
1979,0,3.58627e-74,0,0
1980,0,4.84812e-75,0,0
1981,0,8.15683e-75,0,0
1982,0,1.24242e-75,0,0
1983,0,0,0,0
1984,0,0,0,0
1985,0,0,0,0
1986,0,0,0,0
1987,0,0,0,0
1988,0,0,0,0
1989,0,0,0,0
1990,0,0,0,0
1991,0,0,0,0
1992,0,0,0,0
1993,0,0,0,0
1994,0,0,0,0
1995,0,0,0,0
1996,0,0,0,0
1997,0,0,0,0
1998,0,0,0,0
1999,0,0,0,0
2000,0,0,0,0
2001,0,0,0,0
2002,0,0,0,0
2003,0,0,0,0
2004,0,0,0,0
2005,0,0,0,0
2006,0,0,0,0
2007,0,0,0,0
2008,0,0,0,0
2009,0,1.02168e-24,0,0
2010,0,-2.42769e-25,0,0
2011,0,0,0,0
2012,0,0,0,0
2013,0,0,0,0
2014,0,0,0,0
2015,0,0,0,0
2016,0,0,0,0
2017,0,1.51506e-19,0,0
2018,0,4.51826e-21,0,0
2019,0,0,0,0
2020,0,0,0,0
2021,0,0,0,0
2022,0,0,0,0
2023,0,0,0,0
2024,0,0,0,0
2025,0,0.282221,0,0
2026,0,0.416379,0,0
2027,0,1.24455,0,0
2028,0,1.61719,0,0
2029,0,0,0,0
2030,0,0,0,0
2031,0,0,0,0
2032,0,0,0,0
2033,0,0.000862558,0,0
2034,0,0.00181272,0,0
2035,0,9.41591e-21,0,0
2036,0,3.17337e-21,0,0
2037,0,1.50145e-21,0,0
2038,0,6.46032e-22,0,0
2039,0,9.46121e-23,0,0
2040,0,-1.72985e-23,0,0
2041,0,1.11522e-22,0,0
2042,0,-8.69277e-24,0,0
2043,0,0,0,0
2044,0,0,0,0
2045,0,1.27858,0,0
2046,0,1.34885,0,0
2047,0,0,0,0
2048,0,0,0,0
2049,0,8.48095e-14,0,0
2050,0,1.15267e-13,0,0
2051,0,0,0,0
2052,0,0,0,0
2053,0,7.59211e-94,0,0
2054,0,1.57097e-93,0,0
2055,0,0,0,0
2056,0,0,0,0
2057,0,0,0,0
2058,0,0,0,0
2059,0,3.45291e-31,0,0
2060,0,3.04383e-31,0,0
2061,0,3.93819e-31,0,0
2062,0,3.6366e-31,0,0
2063,0,0,0,0
2064,0,0,0,0
2065,0,0,0,0
2066,0,0,0,0
2067,0,9.12032e-30,0,0
2068,0,7.21736e-30,0,0
2069,0,2.94482e-14,0,0
2070,0,5.22605e-15,0,0
2071,0,4.63383e-14,0,0
2072,0,9.45257e-15,0,0
2073,0,1.62867e-32,0,0
2074,0,1.42575e-32,0,0
2075,0,0,0,0
2076,0,0,0,0
2077,0,0,0,0
2078,0,0,0,0
2079,0,0,0,0
2080,0,0,0,0
2081,0,0,0,0
2082,0,0,0,0
2083,0,4.44169e-09,0,0
2084,0,1.69396e-08,0,0
2085,0,0,0,0
2086,0,0,0,0
2087,0,0,0,0
2088,0,0,0,0
2089,0,1.76055e-05,0,0
2090,0,9.32723e-06,0,0
2091,0,0,0,0
2092,0,0,0,0
2093,0,0,0,0
2094,0,0,0,0
2095,0,0,0,0
2096,0,0,0,0
2097,0,0,0,0
2098,0,0,0,0
2099,0,0,0,0
2100,0,0,0,0
2101,0,1.16012e-79,0,0
2102,0,2.69479e-79,0,0
2103,0,5.08708e-81,0,0
2104,0,7.98238e-81,0,0
2105,0,0.00126579,0,0
2106,0,0.000398072,0,0
2107,0,1.49177e-32,0,0
2108,0,1.15295e-32,0,0
2109,0,0,0,0
2110,0,0,0,0
2111,0,0,0,0
2112,0,0,0,0
2113,0,0,0,0
2114,0,0,0,0
2115,0,0,0,0
2116,0,0,0,0
2117,0,2.05062e-70,0,0
2118,0,-9.61561e-71,0,0
2119,0,6.70458e-69,0,0
2120,0,-9.45676e-70,0,0
2121,0,1.92386e-72,0,0
2122,0,-5.57885e-73,0,0
2123,0,0,0,0
2124,0,0,0,0
2125,0,0,0,0
2126,0,0,0,0
2127,0,0,0,0
2128,0,0,0,0
2129,0,0,0,0
2130,0,0,0,0
2131,0,0,0,0
2132,0,0,0,0
2133,0,0,0,0
2134,0,0,0,0
2135,0,0,0,0
2136,0,0,0,0
2137,0,0,0,0
2138,0,0,0,0
2139,0,0,0,0
2140,0,0,0,0
2141,0,0,0,0
2142,0,0,0,0
2143,0,2.34992e-44,0,0
2144,0,3.79471e-45,0,0
2145,0,1.87087e-45,0,0
2146,0,-6.76146e-47,0,0
2147,0,4.5259e-44,0,0
2148,0,5.57401e-45,0,0
2149,0,0,0,0
2150,0,0,0,0
2151,0,0,0,0
2152,0,0,0,0
2153,0,0,0,0
2154,0,0,0,0
2155,0,0,0,0
2156,0,0,0,0
2157,0,0,0,0
2158,0,0,0,0
2159,0,0,0,0
2160,0,0,0,0
2161,0,0,0,0
2162,0,0,0,0
2163,0,0,0,0
2164,0,0,0,0
2165,0,0,0,0
2166,0,0,0,0
2167,0,0,0,0
2168,0,0,0,0
2169,0,0,0,0
2170,0,0,0,0
2171,0,0,0,0
2172,0,0,0,0
2173,0,0,0,0
2174,0,0,0,0
2175,0,0,0,0
2176,0,0,0,0
2177,0,-4.05078e-107,0,0
2178,0,1.95933e-106,0,0
2179,0,-1.32754e-110,0,0
2180,0,4.33285e-110,0,0
2181,0,0,0,0
2182,0,0,0,0
2183,0,0,0,0
2184,0,0,0,0
2185,0,0,0,0
2186,0,0,0,0
2187,0,0,0,0
2188,0,0,0,0
2189,0,0,0,0
2190,0,0,0,0
2191,0,0,0,0
2192,0,0,0,0
2193,0,0,0,0
2194,0,0,0,0
2195,0,0,0,0
2196,0,0,0,0
2197,0,0,0,0
2198,0,0,0,0
2199,0,0,0,0
2200,0,0,0,0
2201,0,0,0,0
2202,0,0,0,0
2203,0,0,0,0
2204,0,0,0,0
2205,0,0,0,0
2206,0,0,0,0
2207,0,0,0,0
2208,0,0,0,0
2209,0,0.000471787,0,0
2210,0,0.000324453,0,0
2211,0,0.000643371,0,0
2212,0,0.0003986,0,0
2213,0,0.000177419,0,0
2214,0,0.000113225,0,0
2215,0,9.89665e-05,0,0
2216,0,6.50629e-05,0,0
2217,0,2.71781e-61,0,0
2218,0,-9.29519e-62,0,0
2219,0,8.5005e-61,0,0
2220,0,-1.01202e-61,0,0
2221,0,0,0,0
2222,0,0,0,0
2223,0,0,0,0
2224,0,0,0,0
2225,0,0,0,0
2226,0,0,0,0
2227,0,0,0,0
2228,0,0,0,0
2229,0,0,0,0
2230,0,0,0,0
2231,0,0,0,0
2232,0,0,0,0
2233,0,0,0,0
2234,0,0,0,0
2235,0,5.84051e-13,0,0
2236,0,4.26104e-13,0,0
2237,0,5.01556e-51,0,0
2238,0,-9.43263e-53,0,0
2239,0,0,0,0
2240,0,0,0,0
2241,0,0,0,0
2242,0,0,0,0
2243,0,0,0,0
2244,0,0,0,0
2245,0,0,0,0
2246,0,0,0,0
2247,0,0,0,0
2248,0,0,0,0
2249,0,0,0,0
2250,0,0,0,0
2251,0,0,0,0
2252,0,0,0,0
2253,0,0,0,0
2254,0,0,0,0
2255,0,0.274371,0,0
2256,0,0.229716,0,0
2257,0,0.27013,0,0
2258,0,0.241661,0,0
2259,0,0,0,0
2260,0,0,0,0
2261,0,0,0,0
2262,0,0,0,0
2263,0,0,0,0
2264,0,0,0,0
2265,0,7.9804e-25,0,0
2266,0,5.38129e-26,0,0
2267,0,8.16342e-24,0,0
2268,0,-9.84316e-25,0,0
2269,0,2.45606e-24,0,0
2270,0,-3.78651e-26,0,0
2271,0,0,0,0
2272,0,0,0,0
2273,0,3.66488e-20,0,0
2274,0,1.79334e-19,0,0
2275,0,1.30329e-20,0,0
2276,0,1.78784e-19,0,0
2277,0,2.36443e-19,0,0
2278,0,9.40021e-19,0,0
2279,0,0,0,0
2280,0,0,0,0
2281,0,0,0,0
2282,0,0,0,0
2283,0,0,0,0
2284,0,0,0,0
2285,0,0,0,0
2286,0,0,0,0
2287,0,0,0,0
2288,0,0,0,0
2289,0,0,0,0
2290,0,0,0,0
2291,0,0,0,0
2292,0,0,0,0
2293,0,0,0,0
2294,0,0,0,0
2295,0,0,0,0
2296,0,0,0,0
